track_key,song,artist,entry_date,exit_date,entry_position,best_position,exit_position,observations,entry_popularity,peak_popularity,exit_popularity,album_type,total_tracks,is_explicit,duration_min,calendar_days,days_on_playlist,continuity,continuity_percentage,peak_date,peak_position_check,time_to_peak_days,rank_slope,popularity_slope,rank_improvement,rank_change_entry_to_exit,rank_movement,popularity_change,popularity_growth_percentage
que asco de todo | quevedo,QUE ASCO DE TODO,Quevedo,2025-11-24,2025-11-27,19,19,35,4,61,66,66,album,18,False,3.1717333333333335,4,4,1.0,100.0,2025-11-24,19,0,4.900000000000002,1.5999999999999983,0,16,Declining,5,8.19672131147541
que me lleve el aire | luis cortés,Que Me Lleve el Aire,Luis Cortés,2025-10-10,2025-10-17,50,42,48,8,67,67,67,single,1,False,2.8362,8,8,1.0,100.0,2025-10-13,42,3,0.011904761904758747,-4.691548564797569e-16,8,-2,Stable,0,0.0
que te vaya bien | rvfv,Que te vaya bien,Rvfv,2024-05-18,2024-06-07,26,26,46,21,77,77,77,single,1,False,3.416,21,21,1.0,100.0,2024-05-18,26,0,0.7870129870129868,1.1869624222354466e-15,0,20,Declining,0,0.0
quevedo #49 after hour the mixtape | dj saot st,QUEVEDO #49 AFTER HOUR THE MIXTAPE,DJ Saot ST,2024-06-04,2024-06-04,48,48,48,1,20,20,20,album,49,False,2.0,1,1,1.0,100.0,2024-06-04,48,0,0.0,0.0,0,0,Stable,0,0.0
"quevedo: bzrp music sessions, vol. 52 | bizarrap & quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,2024-05-18,2025-01-03,31,27,43,133,93,94,87,single,1,False,3.3156166666666667,231,231,0.5757575757575758,57.57575757575758,2024-05-29,27,11,0.12149437365462515,-0.03419675375684761,4,12,Stable,-6,-6.451612903225806
quickie | dei v,Quickie,Dei V,2025-11-19,2025-11-25,49,31,50,7,65,68,68,single,1,True,2.0612166666666667,7,7,1.0,100.0,2025-11-23,31,4,0.3214285714285709,0.5714285714285701,18,1,Stable,3,4.615384615384616
quien es dei v? | dei v,Quien Es Dei V?,Dei V,2024-09-24,2025-04-09,37,10,50,196,68,82,78,single,1,True,2.704066666666667,198,198,0.98989898989899,98.98989898989899,2024-10-04,10,10,0.16328124377435474,0.006826893193825758,27,13,Stable,10,14.705882352941178
quizás si quizás no | alvaro diaz & quevedo,QUIZÁS SI QUIZÁS NO,Alvaro Diaz & Quevedo,2024-11-25,2024-12-23,13,13,47,29,0,79,78,single,1,False,3.3868833333333335,29,29,1.0,100.0,2024-11-25,13,0,1.0334975369458133,0.8561576354679814,0,34,Declining,78,
quién es dei v? | dei v,Quién es Dei V?,Dei V,2025-06-16,2025-06-16,50,50,50,1,13,13,13,album,16,True,2.704066666666667,1,1,1.0,100.0,2025-06-16,50,0,0.0,0.0,0,0,Stable,0,0.0
qué pasaría... | rauw alejandro,Qué Pasaría...,Rauw Alejandro,2025-11-17,2025-11-27,1,1,7,11,72,86,86,album,18,True,3.1836333333333333,11,11,1.0,100.0,2025-11-17,1,0,0.7999999999999999,1.2454545454545454,0,6,Declining,14,19.444444444444446
qué pecao | manuel turizo,Qué Pecao,Manuel Turizo,2025-11-24,2025-11-27,34,34,44,4,42,55,55,album,12,False,3.8346666666666667,4,4,1.0,100.0,2025-11-24,34,0,3.8,4.400000000000002,0,10,Declining,13,30.952380952380953
qué pecao | manuel turizo & kapo,Qué Pecao,Manuel Turizo & Kapo,2025-10-06,2025-11-23,29,13,21,49,58,77,77,single,1,False,3.83455,49,49,1.0,100.0,2025-10-13,13,7,0.029591836734694055,0.2326530612244906,16,-8,Stable,19,32.758620689655174
rang€ rov€r | cruz cafuné,rang€ rov€r,Cruz Cafuné,2025-07-21,2025-07-21,47,47,47,1,53,53,53,single,6,True,1.95355,1,1,1.0,100.0,2025-07-21,47,0,0.0,0.0,0,0,Stable,0,0.0
rapapa | jc reyes,RAPAPA,JC Reyes,2025-10-20,2025-11-26,28,8,50,38,51,71,71,single,6,False,2.0148,38,38,1.0,100.0,2025-11-01,8,12,0.27245869351132496,0.4296969033811139,20,22,Stable,20,39.21568627450981
rapeadita love | rels b,Rapeadita LOVE,Rels B,2025-04-28,2025-04-28,44,44,44,1,65,65,65,album,13,True,2.34065,1,1,1.0,100.0,2025-04-28,44,0,0.0,0.0,0,0,Stable,0,0.0
rapido (with cris mj) | dei v,Rapido (with Cris Mj),Dei V,2025-06-16,2025-11-27,33,5,48,162,26,81,76,album,16,True,2.433333333333333,165,165,0.9818181818181818,98.18181818181819,2025-08-22,5,67,0.06711207644789936,0.02763770515170871,28,15,Stable,50,192.30769230769232
rara vez | taiu & milo j,Rara Vez,Taiu & Milo j,2024-05-18,2024-12-13,16,15,49,147,92,92,88,single,1,False,2.144616666666667,210,210,0.7,70.0,2024-05-20,15,2,0.17403984918662022,-0.03233118497306347,1,33,Stable,-4,-4.3478260869565215
"rauw alejandro: bzrp music sessions, vol. 56 | bizarrap & rauw alejandro","Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap & Rauw Alejandro,2024-06-24,2024-10-13,1,1,48,111,78,93,83,single,1,True,3.1875666666666667,112,112,0.9910714285714286,99.10714285714286,2024-06-24,1,0,0.44269041769041767,-0.07934362934362911,0,47,Stable,5,6.41025641025641
razones | ozuna & anuel aa & mambo kingz,Razones,Ozuna & Anuel AA & Mambo Kingz,2025-06-30,2025-07-05,16,16,46,6,61,71,71,single,1,False,3.7121166666666667,6,6,1.0,100.0,2025-06-30,16,0,6.514285714285712,1.6857142857142828,0,30,Declining,10,16.39344262295082
real gangsta love | trueno,REAL GANGSTA LOVE,Trueno,2025-06-06,2025-11-16,49,1,48,154,75,92,82,album,13,True,2.4223666666666666,164,164,0.9390243902439024,93.90243902439023,2025-06-12,1,6,0.2955978872487412,-0.006942835785340468,48,-1,Stable,7,9.333333333333334
reina | mora,REINA,Mora,2024-08-30,2025-04-17,1,1,45,229,0,89,79,album,15,True,3.5313166666666667,231,231,0.9913419913419913,99.13419913419914,2024-08-30,1,0,0.16302199394442055,-0.02482587710971006,0,44,Stable,79,
remember me | duki,Remember Me,Duki,2024-07-19,2024-07-22,43,43,48,4,59,63,63,album,15,False,2.8437333333333332,4,4,1.0,100.0,2024-07-19,43,0,1.4999999999999998,1.4000000000000081,0,5,Declining,4,6.779661016949152
remix exclusivo | feid,REMIX EXCLUSIVO,Feid,2024-05-18,2024-06-04,50,43,49,17,88,88,87,single,1,True,3.4491,18,18,0.9444444444444444,94.44444444444444,2024-05-20,43,2,0.08333333333333465,-0.06372549019607537,7,-1,Stable,-1,-1.1363636363636365
revolú | rauw alejandro,Revolú,Rauw Alejandro,2025-11-17,2025-11-23,10,10,29,7,67,77,77,album,18,True,3.59185,7,7,1.0,100.0,2025-11-17,10,0,3.0357142857142856,1.535714285714282,0,19,Declining,10,14.925373134328357
"ride or die, pt. 2 (with villano antillano & tokischa) | sevdaliza & villano antillano & tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Sevdaliza & Villano Antillano & Tokischa,2025-04-26,2025-05-12,33,26,49,5,79,86,86,single,2,True,2.6454666666666666,17,17,0.29411764705882354,29.411764705882355,2025-04-27,26,1,4.799999999999997,1.89999999999999,7,16,Declining,7,8.860759493670885
ritmo de medallo | feid,RITMO DE MEDALLO,Feid,2024-09-30,2024-10-01,37,37,37,2,0,0,0,album,15,False,1.9782166666666667,2,2,1.0,100.0,2024-09-30,37,0,-9.021098756438643e-15,0.0,0,0,Stable,0,
ritual | myke towers,RITUAL,Myke Towers,2024-11-25,2024-11-25,48,48,48,1,0,0,0,album,23,True,2.5738666666666665,1,1,1.0,100.0,2024-11-25,48,0,0.0,0.0,0,0,Stable,0,
rko | eladio carrion,RKO,Eladio Carrion,2025-01-21,2025-01-24,20,20,45,4,67,73,73,album,17,True,1.7777666666666667,4,4,1.0,100.0,2025-01-21,20,0,8.300000000000004,2.2999999999999963,0,25,Declining,6,8.955223880597014
rockin' around the christmas tree | brenda lee,Rockin' Around The Christmas Tree,Brenda Lee,2024-12-24,2024-12-27,47,7,11,4,98,98,98,album,12,False,2.104433333333333,4,4,1.0,100.0,2024-12-25,7,1,-10.400000000000002,9.54111134412617e-15,40,-36,Improving,0,0.0
rockstar 2.0 | duki,RoCKSTAR 2.0,Duki,2024-06-25,2024-07-02,16,16,43,8,67,78,78,album,14,True,2.8954833333333334,8,8,1.0,100.0,2024-06-25,16,0,3.3333333333333317,1.4880952380952372,0,27,Declining,11,16.417910447761194
rockstar 2.0 | duki & jhayco,RoCKSTAR 2.0,Duki & Jhayco,2024-06-24,2024-06-24,14,14,14,1,71,71,71,single,1,True,2.8954833333333334,1,1,1.0,100.0,2024-06-24,14,0,0.0,0.0,0,0,Stable,0,0.0
romero santo | dellafuente,Romero Santo,DELLAFUENTE,2025-06-16,2025-06-21,31,31,43,5,31,53,53,album,10,False,3.1902333333333335,6,6,0.8333333333333334,83.33333333333334,2025-06-16,31,0,2.299999999999994,4.599999999999999,0,12,Declining,22,70.96774193548387
rompeolas | martin urrutia,rompeolas,Martin Urrutia,2025-04-12,2025-04-18,45,39,39,2,68,69,69,single,1,False,2.70865,7,7,0.2857142857142857,28.57142857142857,2025-04-18,39,6,-6.000000000000001,0.999999999999985,6,-6,Improving,1,1.4705882352941175
rosas | la oreja de van gogh,Rosas,La Oreja de Van Gogh,2025-10-17,2025-10-26,38,30,50,10,69,81,69,album,12,False,3.9504333333333332,10,10,1.0,100.0,2025-10-19,30,2,1.8363636363636358,-0.21818181818181664,8,12,Declining,0,0.0
rueda | rvfv,RUEDA,Rvfv,2025-06-02,2025-08-14,47,21,48,70,36,67,66,album,20,False,3.552,74,74,0.9459459459459459,94.5945945945946,2025-06-19,21,17,0.15863878925728328,0.18705275129035168,26,1,Stable,30,83.33333333333334
rápido | mora,RÁPIDO,Mora,2024-05-18,2024-05-24,41,41,44,7,81,82,82,single,1,True,3.047616666666667,7,7,1.0,100.0,2024-05-18,41,0,0.7142857142857153,0.17857142857142663,0,3,Stable,1,1.2345679012345678
s91 | karol g,S91,KAROL G,2024-07-16,2024-09-04,49,21,48,49,74,89,80,single,1,False,2.8834166666666667,51,51,0.9607843137254902,96.07843137254902,2024-08-13,21,28,0.06938775510204072,-0.22775510204081564,28,-1,Stable,6,8.108108108108109
sangre y fe | cruz cafuné,Sangre y Fe,Cruz Cafuné,2024-05-28,2024-06-16,6,6,50,20,61,74,74,album,23,True,3.8583333333333334,20,20,1.0,100.0,2024-05-28,6,0,2.672932330827068,0.5150375939849612,0,44,Declining,13,21.311475409836063
santa tell me | ariana grande,Santa Tell Me,Ariana Grande,2024-12-25,2024-12-27,17,17,29,3,96,96,96,single,1,False,3.40155,3,3,1.0,100.0,2024-12-25,17,0,6.000000000000001,4.7905812956903255e-15,0,12,Declining,0,0.0
santa | rvssian,Santa,Rvssian,2025-05-22,2025-11-27,2,2,43,188,6,84,83,single,2,False,3.2173,190,190,0.9894736842105263,98.94736842105263,2025-05-22,2,0,0.11673683012856984,0.04219198962628252,0,41,Stable,77,1283.3333333333335
santa | rvssian & rauw alejandro & ayra starr,Santa,Rvssian & Rauw Alejandro & Ayra Starr,2025-04-16,2025-05-21,34,1,2,36,74,93,93,single,1,False,3.2173,36,36,1.0,100.0,2025-04-21,1,5,-0.2258687258687258,0.47927927927928,33,-32,Stable,19,25.675675675675674
se fue | rauw alejandro,Se Fue,Rauw Alejandro,2025-11-17,2025-11-27,5,5,24,11,69,80,80,album,18,False,4.002983333333333,11,11,1.0,100.0,2025-11-17,5,0,2.236363636363636,1.0181818181818179,0,19,Declining,11,15.942028985507244
se grita | morad,Se Grita,Morad,2024-07-21,2024-08-05,50,46,49,16,84,85,85,album,19,True,4.327116666666667,16,16,1.0,100.0,2024-07-25,46,4,-0.01764705882352843,0.09411764705882364,4,-1,Stable,1,1.1904761904761905
se me olvida | maisak & feid,SE ME OLVIDA,Maisak & Feid,2025-08-24,2025-11-16,48,11,42,79,0,87,84,single,1,True,3.7562166666666665,85,85,0.9294117647058824,92.94117647058823,2025-09-01,11,8,0.25063291139240496,0.1481986368062321,37,-6,Stable,84,
se pone las nike | cano,Se Pone Las Nike,Cano,2025-11-06,2025-11-27,49,6,12,22,57,72,72,album,10,False,2.65625,22,22,1.0,100.0,2025-11-14,6,8,-1.0666290231507611,0.7204968944099378,43,-37,Improving,15,26.31578947368421
se te nota (feat. peso pluma) | myke towers,SE TE NOTA (feat. Peso Pluma),Myke Towers,2025-08-24,2025-08-25,27,27,47,2,0,63,63,album,20,True,3.168433333333333,2,2,1.0,100.0,2025-08-24,27,0,19.99999999999999,62.999999999999986,0,20,Declining,63,
seda | bad bunny,SEDA,Bad Bunny,2024-10-14,2025-02-13,6,6,50,119,0,90,83,album,22,True,3.1746,123,123,0.967479674796748,96.7479674796748,2024-10-14,6,0,0.35612448369178196,-0.01662868537245442,0,44,Stable,83,
sexesexy | mushkaa,SexeSexy,Mushkaa,2025-03-31,2025-04-13,40,40,43,6,40,57,57,album,9,False,3.88,14,14,0.42857142857142855,42.857142857142854,2025-03-31,40,0,1.6658727790927004e-15,3.0571428571428574,0,3,Stable,17,42.5
sexo desenfrenado | myke towers,SEXO DESENFRENADO,Myke Towers,2025-08-24,2025-08-24,45,45,45,1,0,0,0,album,20,True,4.056,1,1,1.0,100.0,2025-08-24,45,0,0.0,0.0,0,0,Stable,0,
seya | gims,SEYA,GIMS,2024-10-21,2025-02-27,50,21,50,109,51,75,68,album,21,False,3.1414,130,130,0.8384615384615385,83.84615384615385,2024-12-20,21,60,0.018635900287276373,0.0436567509962007,29,0,Stable,17,33.33333333333333
"shakira: bzrp music sessions, vol. 53 | bizarrap & shakira","Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,2024-05-18,2024-07-18,33,30,50,61,95,95,93,single,1,False,3.5824166666666666,62,62,0.9838709677419355,98.38709677419355,2024-05-23,30,5,0.31893178212585965,-0.029508196721311337,3,17,Stable,-2,-2.1052631578947367
shars 2023 | al safir,Shars 2023,Al Safir,2024-11-30,2024-12-01,21,21,21,2,28,55,55,single,1,False,2.722366666666667,2,2,1.0,100.0,2024-11-30,21,0,-2.9562371437441025e-15,26.99999999999999,0,0,Stable,27,96.42857142857143
shibatto | quevedo,SHIBATTO,Quevedo,2025-11-24,2025-11-27,5,3,3,4,64,71,71,album,18,False,2.3037666666666667,4,4,1.0,100.0,2025-11-26,3,2,-0.6999999999999997,2.3000000000000025,2,-2,Stable,7,10.9375
si antes te hubiera conocido | karol g,Si Antes Te Hubiera Conocido,KAROL G,2025-06-22,2025-11-27,6,1,15,157,0,96,93,single,1,False,3.263733333333333,159,159,0.9874213836477987,98.74213836477988,2025-07-02,1,10,0.030495103541947063,0.06131891167769662,5,9,Stable,93,
si la calle llama - remix | eladio carrion,Si La Calle Llama - Remix,Eladio Carrion,2024-05-18,2024-08-29,22,20,46,104,87,87,83,album,18,True,4.0,104,104,1.0,100.0,2024-05-19,20,1,0.16463245492371698,-0.02422916888936353,2,24,Stable,-4,-4.597701149425287
si no es contigo | cris mj,SI NO ES CONTIGO,Cris Mj,2025-06-18,2025-09-20,44,31,47,92,82,90,89,single,1,True,2.6,95,95,0.968421052631579,96.84210526315789,2025-08-09,31,52,0.0947166438050027,0.04210656104064221,13,3,Stable,7,8.536585365853659
si no estás | iñigo quintero,Si No Estás,iñigo quintero,2024-09-20,2025-04-03,48,1,50,187,60,99,89,single,1,False,3.0676833333333335,196,196,0.9540816326530612,95.40816326530613,2024-09-29,1,9,0.23156511621932102,0.03445472529811854,47,2,Stable,29,48.333333333333336
si sabe ferxxo | blessd,SI SABE FERXXO,Blessd,2025-01-28,2025-02-28,50,27,50,31,68,86,86,album,14,True,2.5416666666666665,32,32,0.96875,96.875,2025-02-01,27,4,0.3060483870967731,0.43911290322580604,23,0,Stable,18,26.47058823529412
"si si si si (feat. eladio carrion, bryant myers, dei v) | the academy: segunda misión","SI SI SI SI (feat. Eladio Carrion, Bryant Myers, Dei V)",The Academy: Segunda Misión,2025-03-31,2025-03-31,16,16,16,1,42,42,42,album,9,True,4.032633333333333,1,1,1.0,100.0,2025-03-31,16,0,0.0,0.0,0,0,Stable,0,0.0
"si si si si (feat. eladio carrion, bryant myers, dei v) | the academy: segunda misión & justin quiles & lenny tavárez","SI SI SI SI (feat. Eladio Carrion, Bryant Myers, Dei V)",The Academy: Segunda Misión & Justin Quiles & Lenny Tavárez,2025-04-01,2025-06-08,47,16,50,58,64,76,73,album,9,True,4.032633333333333,69,69,0.8405797101449275,84.05797101449275,2025-04-12,16,11,0.45033682980097767,0.025962041280874665,31,3,Stable,9,14.0625
si te pegas | rauw alejandro,SI TE PEGAS,Rauw Alejandro,2024-07-09,2024-07-12,30,30,43,4,0,77,77,album,14,True,3.0608666666666666,4,4,1.0,100.0,2024-07-09,30,0,3.8999999999999995,23.30000000000001,0,13,Declining,77,
sigo enamorau' | eladio carrion,Sigo Enamorau',Eladio Carrion,2025-01-21,2025-01-21,17,17,17,1,68,68,68,album,17,True,3.249016666666667,1,1,1.0,100.0,2025-01-21,17,0,0.0,0.0,0,0,Stable,0,0.0
sin gato (miau!) | rels b,Sin Gato (MIAU!),Rels B,2024-05-28,2024-06-03,45,45,48,3,63,74,74,single,1,False,2.48,7,7,0.42857142857142855,42.857142857142854,2024-05-28,45,0,1.4999999999999947,5.499999999999996,0,3,Declining,11,17.46031746031746
sleigh ride | the ronettes,Sleigh Ride,The Ronettes,2024-12-25,2024-12-27,28,28,50,3,84,84,84,album,15,False,3.0211,3,3,1.0,100.0,2024-12-25,28,0,11.0,6.245935639941001e-15,0,22,Declining,0,0.0
snowman | sia,Snowman,Sia,2024-12-25,2024-12-27,27,27,42,3,94,94,94,album,13,False,2.765,3,3,1.0,100.0,2024-12-25,27,0,7.499999999999999,4.90463607728069e-15,0,15,Declining,0,0.0
sofi - remix | samueliyo baby & kevin roldan,Sofi - Remix,Samueliyo Baby & KEVIN ROLDAN,2024-12-12,2024-12-14,22,22,40,3,67,69,69,single,1,False,2.8601,3,3,1.0,100.0,2024-12-12,22,0,8.999999999999995,1.0000000000000002,0,18,Declining,2,2.9850746268656714
solita y sueltaaa | rels b,Solita y SueltAAA,Rels B,2024-07-23,2024-07-25,50,49,49,3,64,70,70,album,9,False,2.5964833333333335,3,3,1.0,100.0,2024-07-25,49,2,-0.5000000000000058,3.0,1,-1,Stable,6,9.375
soltera | shakira,Soltera,Shakira,2025-09-28,2025-11-27,38,5,33,61,65,87,86,single,1,False,3.577366666666667,61,61,1.0,100.0,2025-10-14,5,16,0.16092014806980448,0.19116869381279794,33,-5,Stable,21,32.30769230769231
sonrisa | eladio carrion,Sonrisa,Eladio Carrion,2025-01-21,2025-01-21,16,16,16,1,68,68,68,album,17,True,2.5396666666666667,1,1,1.0,100.0,2025-01-21,16,0,0.0,0.0,0,0,Stable,0,0.0
